date,region,appos,count
2021-03-03,NPTS,ios,<20
2021-03-04,AB,android,<20
2021-03-04,AB,ios,<20
2021-03-04,BC,android,<20
2021-03-04,BC,ios,<20
2021-03-04,MB,android,<20
2021-03-04,MB,ios,<20
2021-03-04,NB,android,<20
2021-03-04,NB,ios,<20
2021-03-04,NL,android,<20
2021-03-04,NL,ios,<20
2021-03-04,NT,android,<20
2021-03-04,NT,ios,<20
2021-03-04,NS,android,<20
2021-03-04,NS,ios,<20
2021-03-04,NU,android,<20
2021-03-04,NU,ios,<20
2021-03-04,ON,android,46
2021-03-04,ON,ios,93
2021-03-04,PE,android,<20
2021-03-04,PE,ios,<20
2021-03-04,QC,android,<20
2021-03-04,QC,ios,<20
2021-03-04,SK,android,<20
2021-03-04,SK,ios,<20
2021-03-04,YT,android,<20
2021-03-04,YT,ios,<20
2021-03-04,NPTS,android,<20
2021-03-04,NPTS,ios,<20
2021-03-05,AB,android,<20
2021-03-05,AB,ios,<20
2021-03-05,BC,android,<20
2021-03-05,BC,ios,<20
2021-03-05,MB,android,<20
2021-03-05,MB,ios,<20
2021-03-05,NB,android,<20
2021-03-05,NB,ios,<20
2021-03-05,NL,android,<20
2021-03-05,NL,ios,<20
2021-03-05,NT,android,<20
2021-03-05,NT,ios,<20
2021-03-05,NS,android,<20
2021-03-05,NS,ios,<20
2021-03-05,NU,android,<20
2021-03-05,NU,ios,<20
2021-03-05,ON,android,53
2021-03-05,ON,ios,109
2021-03-05,PE,android,<20
2021-03-05,PE,ios,<20
2021-03-05,QC,android,<20
2021-03-05,QC,ios,<20
2021-03-05,SK,android,<20
2021-03-05,SK,ios,<20
2021-03-05,YT,android,<20
2021-03-05,YT,ios,<20
2021-03-05,NPTS,android,<20
2021-03-05,NPTS,ios,<20
2021-03-06,AB,android,<20
2021-03-06,AB,ios,<20
2021-03-06,BC,android,<20
2021-03-06,BC,ios,<20
2021-03-06,MB,android,<20
2021-03-06,MB,ios,<20
2021-03-06,NB,android,<20
2021-03-06,NB,ios,<20
2021-03-06,NL,android,<20
2021-03-06,NL,ios,<20
2021-03-06,NT,android,<20
2021-03-06,NT,ios,<20
2021-03-06,NS,android,<20
2021-03-06,NS,ios,<20
2021-03-06,NU,android,<20
2021-03-06,NU,ios,<20
2021-03-06,ON,android,45
2021-03-06,ON,ios,101
2021-03-06,PE,android,<20
2021-03-06,PE,ios,<20
2021-03-06,QC,android,<20
2021-03-06,QC,ios,<20
2021-03-06,SK,android,<20
2021-03-06,SK,ios,<20
2021-03-06,YT,android,<20
2021-03-06,YT,ios,<20
2021-03-06,NPTS,android,<20
2021-03-06,NPTS,ios,<20
2021-03-07,AB,android,<20
2021-03-07,AB,ios,<20
2021-03-07,BC,android,<20
2021-03-07,BC,ios,<20
2021-03-07,MB,android,<20
2021-03-07,MB,ios,<20
2021-03-07,NB,android,<20
2021-03-07,NB,ios,<20
2021-03-07,NL,android,<20
2021-03-07,NL,ios,<20
2021-03-07,NT,android,<20
2021-03-07,NT,ios,<20
2021-03-07,NS,android,<20
2021-03-07,NS,ios,<20
2021-03-07,NU,android,<20
2021-03-07,NU,ios,<20
2021-03-07,ON,android,33
2021-03-07,ON,ios,86
2021-03-07,PE,android,<20
2021-03-07,PE,ios,<20
2021-03-07,QC,android,<20
2021-03-07,QC,ios,<20
2021-03-07,SK,android,<20
2021-03-07,SK,ios,<20
2021-03-07,YT,android,<20
2021-03-07,YT,ios,<20
2021-03-07,NPTS,android,<20
2021-03-07,NPTS,ios,<20
2021-03-08,AB,android,<20
2021-03-08,AB,ios,<20
2021-03-08,BC,android,<20
2021-03-08,BC,ios,<20
2021-03-08,MB,android,<20
2021-03-08,MB,ios,<20
2021-03-08,NB,android,<20
2021-03-08,NB,ios,<20
2021-03-08,NL,android,<20
2021-03-08,NL,ios,<20
2021-03-08,NT,android,<20
2021-03-08,NT,ios,<20
2021-03-08,NS,android,<20
2021-03-08,NS,ios,<20
2021-03-08,NU,android,<20
2021-03-08,NU,ios,<20
2021-03-08,ON,android,46
2021-03-08,ON,ios,92
2021-03-08,PE,android,<20
2021-03-08,PE,ios,<20
2021-03-08,QC,android,<20
2021-03-08,QC,ios,<20
2021-03-08,SK,android,<20
2021-03-08,SK,ios,<20
2021-03-08,YT,android,<20
2021-03-08,YT,ios,<20
2021-03-08,NPTS,android,<20
2021-03-08,NPTS,ios,<20
2021-03-09,AB,android,<20
2021-03-09,AB,ios,<20
2021-03-09,BC,android,<20
2021-03-09,BC,ios,<20
2021-03-09,MB,android,<20
2021-03-09,MB,ios,<20
2021-03-09,NB,android,<20
2021-03-09,NB,ios,<20
2021-03-09,NL,android,<20
2021-03-09,NL,ios,<20
2021-03-09,NT,android,<20
2021-03-09,NT,ios,<20
2021-03-09,NS,android,<20
2021-03-09,NS,ios,<20
2021-03-09,NU,android,<20
2021-03-09,NU,ios,<20
2021-03-09,ON,android,47
2021-03-09,ON,ios,141
2021-03-09,PE,android,<20
2021-03-09,PE,ios,<20
2021-03-09,QC,android,<20
2021-03-09,QC,ios,<20
2021-03-09,SK,android,<20
2021-03-09,SK,ios,<20
2021-03-09,YT,android,<20
2021-03-09,YT,ios,<20
2021-03-09,NPTS,android,<20
2021-03-09,NPTS,ios,<20
2021-03-10,AB,android,<20
2021-03-10,AB,ios,<20
2021-03-10,BC,android,<20
2021-03-10,BC,ios,<20
2021-03-10,MB,android,<20
2021-03-10,MB,ios,<20
2021-03-10,NB,android,<20
2021-03-10,NB,ios,<20
2021-03-10,NL,android,<20
2021-03-10,NL,ios,<20
2021-03-10,NT,android,<20
2021-03-10,NT,ios,<20
2021-03-10,NS,android,<20
2021-03-10,NS,ios,<20
2021-03-10,NU,android,<20
2021-03-10,NU,ios,<20
2021-03-10,ON,android,61
2021-03-10,ON,ios,88
2021-03-10,PE,android,<20
2021-03-10,PE,ios,<20
2021-03-10,QC,android,<20
2021-03-10,QC,ios,23
2021-03-10,SK,android,<20
2021-03-10,SK,ios,20
2021-03-10,YT,android,<20
2021-03-10,YT,ios,<20
2021-03-10,NPTS,android,<20
2021-03-10,NPTS,ios,<20
2021-03-11,AB,android,<20
2021-03-11,AB,ios,<20
2021-03-11,BC,android,<20
2021-03-11,BC,ios,<20
2021-03-11,MB,android,<20
2021-03-11,MB,ios,<20
2021-03-11,NB,android,<20
2021-03-11,NB,ios,<20
2021-03-11,NL,android,<20
2021-03-11,NL,ios,<20
2021-03-11,NT,android,<20
2021-03-11,NT,ios,<20
2021-03-11,NS,android,<20
2021-03-11,NS,ios,<20
2021-03-11,NU,android,<20
2021-03-11,NU,ios,<20
2021-03-11,ON,android,53
2021-03-11,ON,ios,101
2021-03-11,PE,android,<20
2021-03-11,PE,ios,<20
2021-03-11,QC,android,<20
2021-03-11,QC,ios,23
2021-03-11,SK,android,<20
2021-03-11,SK,ios,24
2021-03-11,YT,android,<20
2021-03-11,YT,ios,<20
2021-03-11,NPTS,android,<20
2021-03-11,NPTS,ios,<20
2021-03-12,AB,android,<20
2021-03-12,AB,ios,<20
2021-03-12,BC,android,<20
2021-03-12,BC,ios,<20
2021-03-12,MB,android,<20
2021-03-12,MB,ios,<20
2021-03-12,NB,android,<20
2021-03-12,NB,ios,<20
2021-03-12,NL,android,<20
2021-03-12,NL,ios,<20
2021-03-12,NT,android,<20
2021-03-12,NT,ios,<20
2021-03-12,NS,android,<20
2021-03-12,NS,ios,<20
2021-03-12,NU,android,<20
2021-03-12,NU,ios,<20
2021-03-12,ON,android,50
2021-03-12,ON,ios,100
2021-03-12,PE,android,<20
2021-03-12,PE,ios,<20
2021-03-12,QC,android,<20
2021-03-12,QC,ios,<20
2021-03-12,SK,android,<20
2021-03-12,SK,ios,<20
2021-03-12,YT,android,<20
2021-03-12,YT,ios,<20
2021-03-12,NPTS,android,<20
2021-03-12,NPTS,ios,<20
2021-03-13,AB,android,<20
2021-03-13,AB,ios,<20
2021-03-13,BC,android,<20
2021-03-13,BC,ios,<20
2021-03-13,MB,android,<20
2021-03-13,MB,ios,<20
2021-03-13,NB,android,<20
2021-03-13,NB,ios,<20
2021-03-13,NL,android,<20
2021-03-13,NL,ios,<20
2021-03-13,NT,android,<20
2021-03-13,NT,ios,<20
2021-03-13,NS,android,<20
2021-03-13,NS,ios,<20
2021-03-13,NU,android,<20
2021-03-13,NU,ios,<20
2021-03-13,ON,android,56
2021-03-13,ON,ios,99
2021-03-13,PE,android,<20
2021-03-13,PE,ios,<20
2021-03-13,QC,android,<20
2021-03-13,QC,ios,<20
2021-03-13,SK,android,<20
2021-03-13,SK,ios,<20
2021-03-13,YT,android,<20
2021-03-13,YT,ios,<20
2021-03-13,NPTS,android,<20
2021-03-13,NPTS,ios,<20
2021-03-14,AB,android,<20
2021-03-14,AB,ios,<20
2021-03-14,BC,android,<20
2021-03-14,BC,ios,<20
2021-03-14,MB,android,<20
2021-03-14,MB,ios,<20
2021-03-14,NB,android,<20
2021-03-14,NB,ios,<20
2021-03-14,NL,android,<20
2021-03-14,NL,ios,<20
2021-03-14,NT,android,<20
2021-03-14,NT,ios,<20
2021-03-14,NS,android,<20
2021-03-14,NS,ios,<20
2021-03-14,NU,android,<20
2021-03-14,NU,ios,<20
2021-03-14,ON,android,48
2021-03-14,ON,ios,105
2021-03-14,PE,android,<20
2021-03-14,PE,ios,<20
2021-03-14,QC,android,<20
2021-03-14,QC,ios,<20
2021-03-14,SK,android,<20
2021-03-14,SK,ios,<20
2021-03-14,YT,android,<20
2021-03-14,YT,ios,<20
2021-03-14,NPTS,android,<20
2021-03-14,NPTS,ios,<20
2021-03-15,AB,android,<20
2021-03-15,AB,ios,<20
2021-03-15,BC,android,<20
2021-03-15,BC,ios,<20
2021-03-15,MB,android,<20
2021-03-15,MB,ios,<20
2021-03-15,NB,android,<20
2021-03-15,NB,ios,<20
2021-03-15,NL,android,<20
2021-03-15,NL,ios,<20
2021-03-15,NT,android,<20
2021-03-15,NT,ios,<20
2021-03-15,NS,android,<20
2021-03-15,NS,ios,<20
2021-03-15,NU,android,<20
2021-03-15,NU,ios,<20
2021-03-15,ON,android,53
2021-03-15,ON,ios,98
2021-03-15,PE,android,<20
2021-03-15,PE,ios,<20
2021-03-15,QC,android,<20
2021-03-15,QC,ios,<20
2021-03-15,SK,android,<20
2021-03-15,SK,ios,<20
2021-03-15,YT,android,<20
2021-03-15,YT,ios,<20
2021-03-15,NPTS,android,<20
2021-03-15,NPTS,ios,<20
2021-03-16,AB,android,<20
2021-03-16,AB,ios,<20
2021-03-16,BC,android,<20
2021-03-16,BC,ios,<20
2021-03-16,MB,android,<20
2021-03-16,MB,ios,<20
2021-03-16,NB,android,<20
2021-03-16,NB,ios,<20
2021-03-16,NL,android,<20
2021-03-16,NL,ios,<20
2021-03-16,NT,android,<20
2021-03-16,NT,ios,<20
2021-03-16,NS,android,<20
2021-03-16,NS,ios,<20
2021-03-16,NU,android,<20
2021-03-16,NU,ios,<20
2021-03-16,ON,android,55
2021-03-16,ON,ios,101
2021-03-16,PE,android,<20
2021-03-16,PE,ios,<20
2021-03-16,QC,android,<20
2021-03-16,QC,ios,<20
2021-03-16,SK,android,<20
2021-03-16,SK,ios,<20
2021-03-16,YT,android,<20
2021-03-16,YT,ios,<20
2021-03-16,NPTS,android,<20
2021-03-16,NPTS,ios,<20
2021-03-17,AB,android,<20
2021-03-17,AB,ios,<20
2021-03-17,BC,android,<20
2021-03-17,BC,ios,<20
2021-03-17,MB,android,<20
2021-03-17,MB,ios,<20
2021-03-17,NB,android,<20
2021-03-17,NB,ios,<20
2021-03-17,NL,android,<20
2021-03-17,NL,ios,<20
2021-03-17,NT,android,<20
2021-03-17,NT,ios,<20
2021-03-17,NS,android,<20
2021-03-17,NS,ios,<20
2021-03-17,NU,android,<20
2021-03-17,NU,ios,<20
2021-03-17,ON,android,69
2021-03-17,ON,ios,140
2021-03-17,PE,android,<20
2021-03-17,PE,ios,<20
2021-03-17,QC,android,<20
2021-03-17,QC,ios,<20
2021-03-17,SK,android,<20
2021-03-17,SK,ios,<20
2021-03-17,YT,android,<20
2021-03-17,YT,ios,<20
2021-03-17,NPTS,android,<20
2021-03-17,NPTS,ios,<20
2021-03-18,AB,android,<20
2021-03-18,AB,ios,<20
2021-03-18,BC,android,<20
2021-03-18,BC,ios,<20
2021-03-18,MB,android,<20
2021-03-18,MB,ios,<20
2021-03-18,NB,android,<20
2021-03-18,NB,ios,<20
2021-03-18,NL,android,<20
2021-03-18,NL,ios,<20
2021-03-18,NT,android,<20
2021-03-18,NT,ios,<20
2021-03-18,NS,android,<20
2021-03-18,NS,ios,<20
2021-03-18,NU,android,<20
2021-03-18,NU,ios,<20
2021-03-18,ON,android,59
2021-03-18,ON,ios,119
2021-03-18,PE,android,<20
2021-03-18,PE,ios,<20
2021-03-18,QC,android,<20
2021-03-18,QC,ios,<20
2021-03-18,SK,android,<20
2021-03-18,SK,ios,<20
2021-03-18,YT,android,<20
2021-03-18,YT,ios,<20
2021-03-18,NPTS,android,<20
2021-03-18,NPTS,ios,<20
2021-03-19,AB,android,<20
2021-03-19,AB,ios,<20
2021-03-19,BC,android,<20
2021-03-19,BC,ios,<20
2021-03-19,MB,android,<20
2021-03-19,MB,ios,<20
2021-03-19,NB,android,<20
2021-03-19,NB,ios,<20
2021-03-19,NL,android,<20
2021-03-19,NL,ios,<20
2021-03-19,NT,android,<20
2021-03-19,NT,ios,<20
2021-03-19,NS,android,<20
2021-03-19,NS,ios,<20
2021-03-19,NU,android,<20
2021-03-19,NU,ios,<20
2021-03-19,ON,android,58
2021-03-19,ON,ios,101
2021-03-19,PE,android,<20
2021-03-19,PE,ios,<20
2021-03-19,QC,android,<20
2021-03-19,QC,ios,<20
2021-03-19,SK,android,<20
2021-03-19,SK,ios,<20
2021-03-19,YT,android,<20
2021-03-19,YT,ios,<20
2021-03-19,NPTS,android,<20
2021-03-19,NPTS,ios,<20
2021-03-20,AB,android,<20
2021-03-20,AB,ios,<20
2021-03-20,BC,android,<20
2021-03-20,BC,ios,<20
2021-03-20,MB,android,<20
2021-03-20,MB,ios,<20
2021-03-20,NB,android,<20
2021-03-20,NB,ios,<20
2021-03-20,NL,android,<20
2021-03-20,NL,ios,<20
2021-03-20,NT,android,<20
2021-03-20,NT,ios,<20
2021-03-20,NS,android,<20
2021-03-20,NS,ios,<20
2021-03-20,NU,android,<20
2021-03-20,NU,ios,<20
2021-03-20,ON,android,68
2021-03-20,ON,ios,122
2021-03-20,PE,android,<20
2021-03-20,PE,ios,<20
2021-03-20,QC,android,<20
2021-03-20,QC,ios,<20
2021-03-20,SK,android,<20
2021-03-20,SK,ios,<20
2021-03-20,YT,android,<20
2021-03-20,YT,ios,<20
2021-03-20,NPTS,android,<20
2021-03-20,NPTS,ios,<20
2021-03-21,AB,android,<20
2021-03-21,AB,ios,<20
2021-03-21,BC,android,<20
2021-03-21,BC,ios,<20
2021-03-21,MB,android,<20
2021-03-21,MB,ios,<20
2021-03-21,NB,android,<20
2021-03-21,NB,ios,<20
2021-03-21,NL,android,<20
2021-03-21,NL,ios,<20
2021-03-21,NT,android,<20
2021-03-21,NT,ios,<20
2021-03-21,NS,android,<20
2021-03-21,NS,ios,<20
2021-03-21,NU,android,<20
2021-03-21,NU,ios,<20
2021-03-21,ON,android,65
2021-03-21,ON,ios,140
2021-03-21,PE,android,<20
2021-03-21,PE,ios,<20
2021-03-21,QC,android,<20
2021-03-21,QC,ios,<20
2021-03-21,SK,android,<20
2021-03-21,SK,ios,<20
2021-03-21,YT,android,<20
2021-03-21,YT,ios,<20
2021-03-21,NPTS,android,<20
2021-03-21,NPTS,ios,<20
2021-03-22,AB,android,<20
2021-03-22,AB,ios,<20
2021-03-22,BC,android,<20
2021-03-22,BC,ios,<20
2021-03-22,MB,android,<20
2021-03-22,MB,ios,<20
2021-03-22,NB,android,<20
2021-03-22,NB,ios,<20
2021-03-22,NL,android,<20
2021-03-22,NL,ios,<20
2021-03-22,NT,android,<20
2021-03-22,NT,ios,<20
2021-03-22,NS,android,<20
2021-03-22,NS,ios,<20
2021-03-22,NU,android,<20
2021-03-22,NU,ios,<20
2021-03-22,ON,android,68
2021-03-22,ON,ios,141
2021-03-22,PE,android,<20
2021-03-22,PE,ios,<20
2021-03-22,QC,android,<20
2021-03-22,QC,ios,<20
2021-03-22,SK,android,<20
2021-03-22,SK,ios,<20
2021-03-22,YT,android,<20
2021-03-22,YT,ios,<20
2021-03-22,NPTS,android,<20
2021-03-22,NPTS,ios,<20
2021-03-23,AB,android,<20
2021-03-23,AB,ios,<20
2021-03-23,BC,android,<20
2021-03-23,BC,ios,<20
2021-03-23,MB,android,<20
2021-03-23,MB,ios,<20
2021-03-23,NB,android,<20
2021-03-23,NB,ios,<20
2021-03-23,NL,android,<20
2021-03-23,NL,ios,<20
2021-03-23,NT,android,<20
2021-03-23,NT,ios,<20
2021-03-23,NS,android,<20
2021-03-23,NS,ios,<20
2021-03-23,NU,android,<20
2021-03-23,NU,ios,<20
2021-03-23,ON,android,66
2021-03-23,ON,ios,106
2021-03-23,PE,android,<20
2021-03-23,PE,ios,<20
2021-03-23,QC,android,<20
2021-03-23,QC,ios,20
2021-03-23,SK,android,<20
2021-03-23,SK,ios,<20
2021-03-23,YT,android,<20
2021-03-23,YT,ios,<20
2021-03-23,NPTS,android,<20
2021-03-23,NPTS,ios,<20
2021-03-24,AB,android,<20
2021-03-24,AB,ios,<20
2021-03-24,BC,android,<20
2021-03-24,BC,ios,<20
2021-03-24,MB,android,<20
2021-03-24,MB,ios,<20
2021-03-24,NB,android,<20
2021-03-24,NB,ios,<20
2021-03-24,NL,android,<20
2021-03-24,NL,ios,<20
2021-03-24,NT,android,<20
2021-03-24,NT,ios,<20
2021-03-24,NS,android,<20
2021-03-24,NS,ios,<20
2021-03-24,NU,android,<20
2021-03-24,NU,ios,<20
2021-03-24,ON,android,67
2021-03-24,ON,ios,157
2021-03-24,PE,android,<20
2021-03-24,PE,ios,<20
2021-03-24,QC,android,<20
2021-03-24,QC,ios,<20
2021-03-24,SK,android,<20
2021-03-24,SK,ios,<20
2021-03-24,YT,android,<20
2021-03-24,YT,ios,<20
2021-03-24,NPTS,android,<20
2021-03-24,NPTS,ios,<20
2021-03-25,AB,android,<20
2021-03-25,AB,ios,<20
2021-03-25,BC,android,<20
2021-03-25,BC,ios,<20
2021-03-25,MB,android,<20
2021-03-25,MB,ios,<20
2021-03-25,NB,android,<20
2021-03-25,NB,ios,<20
2021-03-25,NL,android,<20
2021-03-25,NL,ios,<20
2021-03-25,NT,android,<20
2021-03-25,NT,ios,<20
2021-03-25,NS,android,<20
2021-03-25,NS,ios,<20
2021-03-25,NU,android,<20
2021-03-25,NU,ios,<20
2021-03-25,ON,android,81
2021-03-25,ON,ios,159
2021-03-25,PE,android,<20
2021-03-25,PE,ios,<20
2021-03-25,QC,android,<20
2021-03-25,QC,ios,<20
2021-03-25,SK,android,<20
2021-03-25,SK,ios,<20
2021-03-25,YT,android,<20
2021-03-25,YT,ios,<20
2021-03-25,NPTS,android,<20
2021-03-25,NPTS,ios,<20
2021-03-26,AB,android,<20
2021-03-26,AB,ios,<20
2021-03-26,BC,android,<20
2021-03-26,BC,ios,<20
2021-03-26,MB,android,<20
2021-03-26,MB,ios,<20
2021-03-26,NB,android,<20
2021-03-26,NB,ios,<20
2021-03-26,NL,android,<20
2021-03-26,NL,ios,<20
2021-03-26,NT,android,<20
2021-03-26,NT,ios,<20
2021-03-26,NS,android,<20
2021-03-26,NS,ios,<20
2021-03-26,NU,android,<20
2021-03-26,NU,ios,<20
2021-03-26,ON,android,84
2021-03-26,ON,ios,142
2021-03-26,PE,android,<20
2021-03-26,PE,ios,<20
2021-03-26,QC,android,<20
2021-03-26,QC,ios,<20
2021-03-26,SK,android,<20
2021-03-26,SK,ios,<20
2021-03-26,YT,android,<20
2021-03-26,YT,ios,<20
2021-03-26,NPTS,android,<20
2021-03-26,NPTS,ios,<20
2021-03-27,AB,android,<20
2021-03-27,AB,ios,<20
2021-03-27,BC,android,<20
2021-03-27,BC,ios,<20
2021-03-27,MB,android,<20
2021-03-27,MB,ios,<20
2021-03-27,NB,android,<20
2021-03-27,NB,ios,<20
2021-03-27,NL,android,<20
2021-03-27,NL,ios,<20
2021-03-27,NT,android,<20
2021-03-27,NT,ios,<20
2021-03-27,NS,android,<20
2021-03-27,NS,ios,<20
2021-03-27,NU,android,<20
2021-03-27,NU,ios,<20
2021-03-27,ON,android,86
2021-03-27,ON,ios,135
2021-03-27,PE,android,<20
2021-03-27,PE,ios,<20
2021-03-27,QC,android,<20
2021-03-27,QC,ios,<20
2021-03-27,SK,android,<20
2021-03-27,SK,ios,<20
2021-03-27,YT,android,<20
2021-03-27,YT,ios,<20
2021-03-27,NPTS,android,<20
2021-03-27,NPTS,ios,<20
2021-03-28,AB,android,<20
2021-03-28,AB,ios,<20
2021-03-28,BC,android,<20
2021-03-28,BC,ios,<20
2021-03-28,MB,android,<20
2021-03-28,MB,ios,<20
2021-03-28,NB,android,<20
2021-03-28,NB,ios,<20
2021-03-28,NL,android,<20
2021-03-28,NL,ios,<20
2021-03-28,NT,android,<20
2021-03-28,NT,ios,<20
2021-03-28,NS,android,<20
2021-03-28,NS,ios,<20
2021-03-28,NU,android,<20
2021-03-28,NU,ios,<20
2021-03-28,ON,android,86
2021-03-28,ON,ios,146
2021-03-28,PE,android,<20
2021-03-28,PE,ios,<20
2021-03-28,QC,android,<20
2021-03-28,QC,ios,21
2021-03-28,SK,android,<20
2021-03-28,SK,ios,<20
2021-03-28,YT,android,<20
2021-03-28,YT,ios,<20
2021-03-28,NPTS,android,<20
2021-03-28,NPTS,ios,<20
2021-03-29,AB,android,<20
2021-03-29,AB,ios,<20
